"Area","Cod","Ind","Anno","Mese","Val"
"REG","00015","1100",2011,1,786080301.31
"REG","00015","1200",2011,1,390614029.13
"REG","00015","1300",2011,1,467629193.89
"REG","00015","1400",2011,1,709065136.55
"REG","00015","1500",2011,1,127583874.5
"REG","00015","1600",2011,1,8124336.73
"REG","00015","1700",2011,1,5796718.72
"REG","00015","1800",2011,1,2033608.29
"REG","00015","1900",2011,1,581135051.97
"REG","00015","1100",2011,2,798177813.15
"REG","00015","1200",2011,2,835781537.48
"REG","00015","1300",2011,2,1002881375.86
"REG","00015","1400",2011,2,631077974.77
"REG","00015","1500",2011,2,103681751.63
"REG","00015","1600",2011,2,13046554.23
"REG","00015","1700",2011,2,10842848.66
"REG","00015","1800",2011,2,804358.3
"REG","00015","1900",2011,2,525956181.11
"REG","00015","1100",2011,3,799727386.98
"REG","00015","1200",2011,3,1650152454.24
"REG","00015","1300",2011,3,1657272914.61
"REG","00015","1400",2011,3,792606926.61
"REG","00015","1500",2011,3,104768722.31
"REG","00015","1600",2011,3,2326124.17
"REG","00015","1700",2011,3,7440284.54
"REG","00015","1800",2011,3,560595.71
"REG","00015","1900",2011,3,693310124.86
"REG","00015","1100",2011,4,797135903.01
"REG","00015","1200",2011,4,2016916673.23
"REG","00015","1300",2011,4,2173286198.94
"REG","00015","1400",2011,4,640766377.3
"REG","00015","1500",2011,4,98258436.74
"REG","00015","1600",2011,4,2336497.43
"REG","00015","1700",2011,4,8492701.59
"REG","00015","1800",2011,4,254868.49
"REG","00015","1900",2011,4,548687436.86
"REG","00015","1100",2011,5,798308326.75
"REG","00015","1200",2011,5,2466029452.49
"REG","00015","1300",2011,5,2648165163.58
"REG","00015","1400",2011,5,616172615.66
"REG","00015","1500",2011,5,93919391.52
"REG","00015","1600",2011,5,7145709.36
"REG","00015","1700",2011,5,8030553.29
"REG","00015","1800",2011,5,414056.21
"REG","00015","1900",2011,5,523415137.51
"REG","00015","1100",2011,6,794835892.27
"REG","00015","1200",2011,6,3041966919.9
"REG","00015","1300",2011,6,3291674173.39
"REG","00015","1400",2011,6,545128638.78
"REG","00015","1500",2011,6,90210406.6
"REG","00015","1600",2011,6,10890751.85
"REG","00015","1700",2011,6,62897604.92
"REG","00015","1800",2011,6,325870.38
"REG","00015","1900",2011,6,506720580.21
"REG","00015","1100",2011,7,786894117.65
"REG","00015","1200",2011,7,3494028282.48
"REG","00015","1300",2011,7,3787939230.98
"REG","00015","1400",2011,7,492983169.15
"REG","00015","1500",2011,7,82614075.91
"REG","00015","1600",2011,7,2886590.13
"REG","00015","1700",2011,7,31896349.7
"REG","00015","1800",2011,7,198514275.23
"REG","00015","1900",2011,7,637734214.87
"REG","00015","1100",2011,8,786206969.3
"REG","00015","1200",2011,8,4327124586.52
"REG","00015","1300",2011,8,4425568443.58
"REG","00015","1400",2011,8,687763112.24
"REG","00015","1500",2011,8,93783065.11
"REG","00015","1600",2011,8,1083922
"REG","00015","1700",2011,8,6215848.5
"REG","00015","1800",2011,8,1016304.87
"REG","00015","1900",2011,8,600066619.53
"REG","00015","1100",2011,9,791345038.51
"REG","00015","1200",2011,9,4659531396.36
"REG","00015","1300",2011,9,4852861661.64
"REG","00015","1400",2011,9,598014773.23
"REG","00015","1500",2011,9,84764930.83
"REG","00015","1600",2011,9,4234764.79
"REG","00015","1700",2011,9,9773058.53
"REG","00015","1800",2011,9,596774.41
"REG","00015","1900",2011,9,519290881.56
"REG","00015","1100",2011,10,792291119.48
"REG","00015","1200",2011,10,5177787046.61
"REG","00015","1300",2011,10,5372346514.95
"REG","00015","1400",2011,10,597731651.14
"REG","00015","1500",2011,10,85097452.53
"REG","00015","1600",2011,10,2065268.84
"REG","00015","1700",2011,10,7464624.71
"REG","00015","1800",2011,10,1810516.33
"REG","00015","1900",2011,10,519752715.66
"REG","00015","1100",2011,11,793164026.19
"REG","00015","1200",2011,11,5955441582.54
"REG","00015","1300",2011,11,5921035249.67
"REG","00015","1400",2011,11,827570359.06
"REG","00015","1500",2011,11,129043412.56
"REG","00015","1600",2011,11,8282169.18
"REG","00015","1700",2011,11,35328867.89
"REG","00015","1800",2011,11,4187634.75
"REG","00015","1900",2011,11,729482762.42
"REG","00015","1100",2011,12,718731717.24
"REG","00015","1200",2011,12,6546833147.26
"REG","00015","1300",2011,12,6568259427.1
"REG","00015","1400",2011,12,697305437.4
"REG","00015","1500",2011,12,147818922
"REG","00015","1600",2011,12,35386848.44
"REG","00015","1700",2011,12,83672493.98
"REG","00015","1800",2011,12,3998615.42
"REG","00015","1900",2011,12,601377599.95
"REG","00016","1100",2011,1,925421210.5
"REG","00016","1200",2011,1,241728956.45
"REG","00016","1300",2011,1,265482846.35
"REG","00016","1400",2011,1,901667320.6
"REG","00016","1500",2011,1,125108455.81
"REG","00016","1600",2011,1,495856.88
"REG","00016","1700",2011,1,1663702.42
"REG","00016","1800",2011,1,9259159.65
"REG","00016","1900",2011,1,786985868.98
"REG","00016","1100",2011,2,944163301.32
"REG","00016","1200",2011,2,471103849.97
"REG","00016","1300",2011,2,586508718
"REG","00016","1400",2011,2,828758433.29
"REG","00016","1500",2011,2,83936345.35
"REG","00016","1600",2011,2,705040.23
"REG","00016","1700",2011,2,4804693.16
"REG","00016","1800",2011,2,2491755.31
"REG","00016","1900",2011,2,751413231.9
"REG","00016","1100",2011,3,943888829.78
"REG","00016","1200",2011,3,1000830740.64
"REG","00016","1300",2011,3,930316586.52
"REG","00016","1400",2011,3,1014402983.9
"REG","00016","1500",2011,3,148744458.26
"REG","00016","1600",2011,3,1122591.36
"REG","00016","1700",2011,3,4594928.12
"REG","00016","1800",2011,3,2283796.96
"REG","00016","1900",2011,3,871217137.61
"REG","00016","1100",2011,4,940503813.15
"REG","00016","1200",2011,4,1216982546.8
"REG","00016","1300",2011,4,1239567464.05
"REG","00016","1400",2011,4,917918895.9
"REG","00016","1500",2011,4,102957892.64
"REG","00016","1600",2011,4,390246.24
"REG","00016","1700",2011,4,1760112.41
"REG","00016","1800",2011,4,825865.78
"REG","00016","1900",2011,4,816872845.08
"REG","00016","1100",2011,5,938705338.48
"REG","00016","1200",2011,5,1447759370.88
"REG","00016","1300",2011,5,1542258040.4
"REG","00016","1400",2011,5,844206668.96
"REG","00016","1500",2011,5,79267733.89
"REG","00016","1600",2011,5,505764.11
"REG","00016","1700",2011,5,3265610.4
"REG","00016","1800",2011,5,540443.93
"REG","00016","1900",2011,5,768239224.29
"REG","00016","1100",2011,6,936287192.32
"REG","00016","1200",2011,6,1778012120.64
"REG","00016","1300",2011,6,1957050959.08
"REG","00016","1400",2011,6,757248353.88
"REG","00016","1500",2011,6,72815565.97
"REG","00016","1600",2011,6,4670354.31
"REG","00016","1700",2011,6,13995223.55
"REG","00016","1800",2011,6,479210.81
"REG","00016","1900",2011,6,694007233.37
"REG","00016","1100",2011,7,941143838.67
"REG","00016","1200",2011,7,2093631547.97
"REG","00016","1300",2011,7,2261332430.3
"REG","00016","1400",2011,7,773442956.34
"REG","00016","1500",2011,7,114432398.43
"REG","00016","1600",2011,7,309717.06
"REG","00016","1700",2011,7,3070615.88
"REG","00016","1800",2011,7,161637638.7
"REG","00016","1900",2011,7,823406378.99
"REG","00016","1100",2011,8,941143838.67
"REG","00016","1200",2011,8,2580558930.22
"REG","00016","1300",2011,8,2579545594.78
"REG","00016","1400",2011,8,942157174.11
"REG","00016","1500",2011,8,155487247.64
"REG","00016","1600",2011,8,253087.7
"REG","00016","1700",2011,8,1453211.05
"REG","00016","1800",2011,8,787570.11
"REG","00016","1900",2011,8,788582629.34
"REG","00016","1100",2011,9,934960402.44
"REG","00016","1200",2011,9,2761146280.05
"REG","00016","1300",2011,9,2833936960.36
"REG","00016","1400",2011,9,862169722.13
"REG","00016","1500",2011,9,137345520.56
"REG","00016","1600",2011,9,351968.82
"REG","00016","1700",2011,9,1911859.2
"REG","00016","1800",2011,9,1133577.48
"REG","00016","1900",2011,9,727323036.05
"REG","00016","1100",2011,10,922444123.14
"REG","00016","1200",2011,10,3009185415.84
"REG","00016","1300",2011,10,3089829601.47
"REG","00016","1400",2011,10,841799937.51
"REG","00016","1500",2011,10,159426568.58
"REG","00016","1600",2011,10,763403.28
"REG","00016","1700",2011,10,2852580.72
"REG","00016","1800",2011,10,263862.95
"REG","00016","1900",2011,10,684512909.75
"REG","00016","1100",2011,11,922444123.14
"REG","00016","1200",2011,11,3468089760.1
"REG","00016","1300",2011,11,3393132392.31
"REG","00016","1400",2011,11,997401490.93
"REG","00016","1500",2011,11,157151241.78
"REG","00016","1600",2011,11,1104454.33
"REG","00016","1700",2011,11,5234114.39
"REG","00016","1800",2011,11,2791536.53
"REG","00016","1900",2011,11,846953786.85
"REG","00016","1100",2011,12,928323048.73
"REG","00016","1200",2011,12,3990594479.41
"REG","00016","1300",2011,12,3988582834.82
"REG","00016","1400",2011,12,930334693.32
"REG","00016","1500",2011,12,188162712.65
"REG","00016","1600",2011,12,3155639.81
"REG","00016","1700",2011,12,16780653.69
"REG","00016","1800",2011,12,1356568.99
"REG","00016","1900",2011,12,754853328.63
"REG","00017","1100",2011,1,161489735.2
"REG","00017","1200",2011,1,75259264.03
"REG","00017","1300",2011,1,58267385.16
"REG","00017","1400",2011,1,178481614.07
"REG","00017","1500",2011,1,72978620.23
"REG","00017","1600",2011,1,1195348.47
"REG","00017","1700",2011,1,835054.26
"REG","00017","1800",2011,1,40227.25
"REG","00017","1900",2011,1,105145622.14
"REG","00017","1100",2011,2,161485061.53
"REG","00017","1200",2011,2,114572691.59
"REG","00017","1300",2011,2,120318397.74
"REG","00017","1400",2011,2,155739355.38
"REG","00017","1500",2011,2,60148709.63
"REG","00017","1600",2011,2,915277.14
"REG","00017","1700",2011,2,449406.41
"REG","00017","1800",2011,2,273123.26
"REG","00017","1900",2011,2,95397898.28
"REG","00017","1100",2011,3,162005229.13
"REG","00017","1200",2011,3,208865547.28
"REG","00017","1300",2011,3,203406874.05
"REG","00017","1400",2011,3,167463902.36
"REG","00017","1500",2011,3,53390146.19
"REG","00017","1600",2011,3,545015.49
"REG","00017","1700",2011,3,1308595.96
"REG","00017","1800",2011,3,1924186.06
"REG","00017","1900",2011,3,116214849.43
"REG","00017","1100",2011,4,161525816.22
"REG","00017","1200",2011,4,248302226.51
"REG","00017","1300",2011,4,258012570.75
"REG","00017","1400",2011,4,151815471.98
"REG","00017","1500",2011,4,50868780.82
"REG","00017","1600",2011,4,353685.35
"REG","00017","1700",2011,4,360056.83
"REG","00017","1800",2011,4,1468822.34
"REG","00017","1900",2011,4,101575737.37
"REG","00017","1100",2011,5,163637050.29
"REG","00017","1200",2011,5,296766908.39
"REG","00017","1300",2011,5,315016116.43
"REG","00017","1400",2011,5,145387842.25
"REG","00017","1500",2011,5,46699010.58
"REG","00017","1600",2011,5,433825.67
"REG","00017","1700",2011,5,984285.09
"REG","00017","1800",2011,5,1156679.88
"REG","00017","1900",2011,5,99284076.34
"REG","00017","1100",2011,6,161855374.74
"REG","00017","1200",2011,6,361503050.94
"REG","00017","1300",2011,6,383073857.32
"REG","00017","1400",2011,6,140284568.36
"REG","00017","1500",2011,6,53097589.42
"REG","00017","1600",2011,6,821846.29
"REG","00017","1700",2011,6,2793923.38
"REG","00017","1800",2011,6,947181.65
"REG","00017","1900",2011,6,88900864.55
"REG","00017","1100",2011,7,164138583.19
"REG","00017","1200",2011,7,431263715.78
"REG","00017","1300",2011,7,451199292.48
"REG","00017","1400",2011,7,144203006.49
"REG","00017","1500",2011,7,65326789.12
"REG","00017","1600",2011,7,154187.26
"REG","00017","1700",2011,7,1236094.69
"REG","00017","1800",2011,7,25178249.8
"REG","00017","1900",2011,7,103933464.75
"REG","00017","1100",2011,8,163757798.66
"REG","00017","1200",2011,8,522799305.22
"REG","00017","1300",2011,8,519917491.41
"REG","00017","1400",2011,8,166639612.47
"REG","00017","1500",2011,8,60251244.28
"REG","00017","1600",2011,8,80824.74
"REG","00017","1700",2011,8,887840.59
"REG","00017","1800",2011,8,3200521.97
"REG","00017","1900",2011,8,108607447.19
"REG","00017","1100",2011,9,164138583.19
"REG","00017","1200",2011,9,561709950.62
"REG","00017","1300",2011,9,567882725.82
"REG","00017","1400",2011,9,157965807.99
"REG","00017","1500",2011,9,57428361.89
"REG","00017","1600",2011,9,553828.97
"REG","00017","1700",2011,9,354362.72
"REG","00017","1800",2011,9,1567682.68
"REG","00017","1900",2011,9,100719562.78
"REG","00017","1100",2011,10,162025183.67
"REG","00017","1200",2011,10,611643347.98
"REG","00017","1300",2011,10,622303124.54
"REG","00017","1400",2011,10,151365407.11
"REG","00017","1500",2011,10,54777575.88
"REG","00017","1600",2011,10,303802.86
"REG","00017","1700",2011,10,483346.09
"REG","00017","1800",2011,10,713647.33
"REG","00017","1900",2011,10,96371780.86
"REG","00017","1100",2011,11,164138583.19
"REG","00017","1200",2011,11,714029692.9
"REG","00017","1300",2011,11,691380021.14
"REG","00017","1400",2011,11,186788254.95
"REG","00017","1500",2011,11,58193787.45
"REG","00017","1600",2011,11,131268.74
"REG","00017","1700",2011,11,784939.74
"REG","00017","1800",2011,11,1336039.08
"REG","00017","1900",2011,11,129940691.15
"REG","00017","1100",2011,12,164149452.1
"REG","00017","1200",2011,12,832814167.88
"REG","00017","1300",2011,12,818349733.5
"REG","00017","1400",2011,12,178613886.48
"REG","00017","1500",2011,12,71645265.57
"REG","00017","1600",2011,12,1492069.89
"REG","00017","1700",2011,12,2860088.6
"REG","00017","1800",2011,12,159914.39
"REG","00017","1900",2011,12,108346184.97
"REG","00018","1100",2011,1,198164232.68
"REG","00018","1200",2011,1,109458694.17
"REG","00018","1300",2011,1,129203505.22
"REG","00018","1400",2011,1,178419421.63
"REG","00018","1500",2011,1,32520865.53
"REG","00018","1600",2011,1,643215.27
"REG","00018","1700",2011,1,2139704.17
"REG","00018","1800",2011,1,2216070.77
"REG","00018","1900",2011,1,149611115.77
"REG","00018","1100",2011,2,197931853.93
"REG","00018","1200",2011,2,252447644.45
"REG","00018","1300",2011,2,298912254.61
"REG","00018","1400",2011,2,151467243.77
"REG","00018","1500",2011,2,26213383.15
"REG","00018","1600",2011,2,500440.02
"REG","00018","1700",2011,2,2036588.75
"REG","00018","1800",2011,2,398025.48
"REG","00018","1900",2011,2,127118298.46
"REG","00018","1100",2011,3,198215035.01
"REG","00018","1200",2011,3,564382073.23
"REG","00018","1300",2011,3,557984183.41
"REG","00018","1400",2011,3,204612924.83
"REG","00018","1500",2011,3,30036600.56
"REG","00018","1600",2011,3,2736800.99
"REG","00018","1700",2011,3,4552777.9
"REG","00018","1800",2011,3,1177975.78
"REG","00018","1900",2011,3,177345153.69
"REG","00018","1100",2011,4,198183551.53
"REG","00018","1200",2011,4,705305105.25
"REG","00018","1300",2011,4,724560793.37
"REG","00018","1400",2011,4,178927863.41
"REG","00018","1500",2011,4,30013490.24
"REG","00018","1600",2011,4,1080451.72
"REG","00018","1700",2011,4,2647621.87
"REG","00018","1800",2011,4,2199015.6
"REG","00018","1900",2011,4,152527814.8
"REG","00018","1100",2011,5,198204046.51
"REG","00018","1200",2011,5,867162685.94
"REG","00018","1300",2011,5,896168283.1
"REG","00018","1400",2011,5,169198449.35
"REG","00018","1500",2011,5,27147642.03
"REG","00018","1600",2011,5,2947665.13
"REG","00018","1700",2011,5,6466729
"REG","00018","1800",2011,5,1542962.33
"REG","00018","1900",2011,5,146986454.94
"REG","00018","1100",2011,6,197329303.02
"REG","00018","1200",2011,6,1109895308.15
"REG","00018","1300",2011,6,1152236259.62
"REG","00018","1400",2011,6,154988351.55
"REG","00018","1500",2011,6,31702351.94
"REG","00018","1600",2011,6,2274491.38
"REG","00018","1700",2011,6,8191120.2
"REG","00018","1800",2011,6,2465517.01
"REG","00018","1900",2011,6,131502351.18
"REG","00018","1100",2011,7,197329303.02
"REG","00018","1200",2011,7,1294572988.73
"REG","00018","1300",2011,7,1335751761.96
"REG","00018","1400",2011,7,156150529.79
"REG","00018","1500",2011,7,25584373.45
"REG","00018","1600",2011,7,588530.18
"REG","00018","1700",2011,7,2895098.4
"REG","00018","1800",2011,7,118758028.09
"REG","00018","1900",2011,7,251470085.89
"REG","00018","1100",2011,8,197329303.02
"REG","00018","1200",2011,8,1584599207.23
"REG","00018","1300",2011,8,1597697483.72
"REG","00018","1400",2011,8,184231026.53
"REG","00018","1500",2011,8,31742805.7
"REG","00018","1600",2011,8,853864.93
"REG","00018","1700",2011,8,3534440.22
"REG","00018","1800",2011,8,2834579.38
"REG","00018","1900",2011,8,157855096.92
"REG","00018","1100",2011,9,197329303.02
"REG","00018","1200",2011,9,1721063596.72
"REG","00018","1300",2011,9,1754025571.04
"REG","00018","1400",2011,9,164367328.7
"REG","00018","1500",2011,9,29379560.98
"REG","00018","1600",2011,9,1528073.08
"REG","00018","1700",2011,9,3271116.36
"REG","00018","1800",2011,9,2520015.29
"REG","00018","1900",2011,9,139093957.17
"REG","00018","1100",2011,10,197329303.02
"REG","00018","1200",2011,10,1874142803.66
"REG","00018","1300",2011,10,1917089940.47
"REG","00018","1400",2011,10,154382166.21
"REG","00018","1500",2011,10,28895158.99
"REG","00018","1600",2011,10,636891.76
"REG","00018","1700",2011,10,2103676.52
"REG","00018","1800",2011,10,1355375.71
"REG","00018","1900",2011,10,128237552.51
"REG","00018","1100",2011,11,197571610.07
"REG","00018","1200",2011,11,2203623461
"REG","00018","1300",2011,11,2166812126.09
"REG","00018","1400",2011,11,234382944.98
"REG","00018","1500",2011,11,36309351.33
"REG","00018","1600",2011,11,6501664.53
"REG","00018","1700",2011,11,8781522.99
"REG","00018","1800",2011,11,6565205.17
"REG","00018","1900",2011,11,206757107.94
"REG","00018","1100",2011,12,196383485.78
"REG","00018","1200",2011,12,2439060366.06
"REG","00018","1300",2011,12,2465245262.55
"REG","00018","1400",2011,12,170198589.29
"REG","00018","1500",2011,12,29433811.69
"REG","00018","1600",2011,12,6476038.72
"REG","00018","1700",2011,12,15385859.77
"REG","00018","1800",2011,12,906613.06
"REG","00018","1900",2011,12,149753618.71
"REG","00019","1100",2011,1,628421651
"REG","00019","1200",2011,1,420292856.47
"REG","00019","1300",2011,1,494857346.81
"REG","00019","1400",2011,1,553857160.66
"REG","00019","1500",2011,1,68528016.84
"REG","00019","1600",2011,1,4199884.73
"REG","00019","1700",2011,1,5937832.85
"REG","00019","1800",2011,1,5790585.24
"REG","00019","1900",2011,1,492604574.42
"REG","00019","1100",2011,2,636738786.4
"REG","00019","1200",2011,2,832441358.99
"REG","00019","1300",2011,2,990087313.92
"REG","00019","1400",2011,2,479092831.47
"REG","00019","1500",2011,2,46890943.75
"REG","00019","1600",2011,2,6944116.69
"REG","00019","1700",2011,2,10711381.43
"REG","00019","1800",2011,2,2334576.03
"REG","00019","1900",2011,2,437841942.85
"REG","00019","1100",2011,3,636177846.44
"REG","00019","1200",2011,3,1574015992.91
"REG","00019","1300",2011,3,1631309487.35
"REG","00019","1400",2011,3,578884352
"REG","00019","1500",2011,3,59864543.54
"REG","00019","1600",2011,3,4140423.61
"REG","00019","1700",2011,3,5311818.35
"REG","00019","1800",2011,3,2181144.93
"REG","00019","1900",2011,3,522300489.75
"REG","00019","1100",2011,4,631786771.91
"REG","00019","1200",2011,4,1931253689
"REG","00019","1300",2011,4,2061837751.68
"REG","00019","1400",2011,4,501202709.23
"REG","00019","1500",2011,4,44455120.58
"REG","00019","1600",2011,4,3751929.36
"REG","00019","1700",2011,4,5233919.55
"REG","00019","1800",2011,4,1039318.93
"REG","00019","1900",2011,4,459268897.77
"REG","00019","1100",2011,5,633527620.19
"REG","00019","1200",2011,5,2666408340.58
"REG","00019","1300",2011,5,2652317105.38
"REG","00019","1400",2011,5,647618855.39
"REG","00019","1500",2011,5,50936825.41
"REG","00019","1600",2011,5,1883025.63
"REG","00019","1700",2011,5,5809270.64
"REG","00019","1800",2011,5,681713.47
"REG","00019","1900",2011,5,601273212.63
"REG","00019","1100",2011,6,633527620.19
"REG","00019","1200",2011,6,3291997831.78
"REG","00019","1300",2011,6,3319854350.3
"REG","00019","1400",2011,6,605671101.67
"REG","00019","1500",2011,6,67086807.51
"REG","00019","1600",2011,6,21804848.59
"REG","00019","1700",2011,6,35419273.13
"REG","00019","1800",2011,6,1428315.95
"REG","00019","1900",2011,6,553566419.87
"REG","00019","1100",2011,7,632501043.7
"REG","00019","1200",2011,7,3708380072.88
"REG","00019","1300",2011,7,3839086740.61
"REG","00019","1400",2011,7,501794375.97
"REG","00019","1500",2011,7,59816335.84
"REG","00019","1600",2011,7,2700008.7
"REG","00019","1700",2011,7,6349373.05
"REG","00019","1800",2011,7,2134349.52
"REG","00019","1900",2011,7,447738389.3
"REG","00019","1100",2011,8,633804792.38
"REG","00019","1200",2011,8,4155482235.83
"REG","00019","1300",2011,8,4326931514.95
"REG","00019","1400",2011,8,462355513.26
"REG","00019","1500",2011,8,61413076.39
"REG","00019","1600",2011,8,1862519.46
"REG","00019","1700",2011,8,2201566.83
"REG","00019","1800",2011,8,1087212.54
"REG","00019","1900",2011,8,402337026.23
"REG","00019","1100",2011,9,631981262.27
"REG","00019","1200",2011,9,4572767937.22
"REG","00019","1300",2011,9,4744977693.2
"REG","00019","1400",2011,9,459771506.29
"REG","00019","1500",2011,9,67718539.75
"REG","00019","1600",2011,9,3784769.76
"REG","00019","1700",2011,9,2888067.99
"REG","00019","1800",2011,9,442144.83
"REG","00019","1900",2011,9,391569093.18
"REG","00019","1100",2011,10,629708045.59
"REG","00019","1200",2011,10,5207282624.84
"REG","00019","1300",2011,10,5245024704.02
"REG","00019","1400",2011,10,591965966.41
"REG","00019","1500",2011,10,86277504.07
"REG","00019","1600",2011,10,3286002.81
"REG","00019","1700",2011,10,4881480.35
"REG","00019","1800",2011,10,3292153.61
"REG","00019","1900",2011,10,510574251.18
"REG","00019","1100",2011,11,634208104.98
"REG","00019","1200",2011,11,5807269980.68
"REG","00019","1300",2011,11,5806573409.81
"REG","00019","1400",2011,11,634904675.85
"REG","00019","1500",2011,11,85461239.29
"REG","00019","1600",2011,11,6039780.29
"REG","00019","1700",2011,11,7933445.79
"REG","00019","1800",2011,11,1676046.99
"REG","00019","1900",2011,11,553010724.36
"REG","00019","1100",2011,12,620153307.66
"REG","00019","1200",2011,12,6595687247.26
"REG","00019","1300",2011,12,6673726503.79
"REG","00019","1400",2011,12,542114051.13
"REG","00019","1500",2011,12,82064281.37
"REG","00019","1600",2011,12,18877342.89
"REG","00019","1700",2011,12,37983492.62
"REG","00019","1800",2011,12,5613174.98
"REG","00019","1900",2011,12,483975054.38
"REG","00020","1100",2011,1,1094914353.36
"REG","00020","1200",2011,1,90668498.25
"REG","00020","1300",2011,1,131101927.43
"REG","00020","1400",2011,1,1054480924.18
"REG","00020","1500",2011,1,351045963.25
"REG","00020","1600",2011,1,981493.31
"REG","00020","1700",2011,1,3152190.22
"REG","00020","1800",2011,1,90807.96
"REG","00020","1900",2011,1,705667705.2
"REG","00020","1100",2011,2,1094800556.49
"REG","00020","1200",2011,2,177763177.52
"REG","00020","1300",2011,2,336329117.76
"REG","00020","1400",2011,2,936234616.25
"REG","00020","1500",2011,2,297311856.74
"REG","00020","1600",2011,2,577403.29
"REG","00020","1700",2011,2,2280806.23
"REG","00020","1800",2011,2,179889.99
"REG","00020","1900",2011,2,640806052.44
"REG","00020","1100",2011,3,1094146892.82
"REG","00020","1200",2011,3,682708324.93
"REG","00020","1300",2011,3,557813339.59
"REG","00020","1400",2011,3,1219041878.16
"REG","00020","1500",2011,3,515189922.19
"REG","00020","1600",2011,3,1003318.01
"REG","00020","1700",2011,3,1146725.44
"REG","00020","1800",2011,3,116822.16
"REG","00020","1900",2011,3,704070277.31
"REG","00020","1100",2011,4,1094149764.76
"REG","00020","1200",2011,4,914513989.88
"REG","00020","1300",2011,4,757817361.93
"REG","00020","1400",2011,4,1250846392.71
"REG","00020","1500",2011,4,548843479.75
"REG","00020","1600",2011,4,90178.69
"REG","00020","1700",2011,4,413060.1
"REG","00020","1800",2011,4,78190.11
"REG","00020","1900",2011,4,702384328.08
"REG","00020","1100",2011,5,1094149764.76
"REG","00020","1200",2011,5,1205857815.95
"REG","00020","1300",2011,5,982704127.14
"REG","00020","1400",2011,5,1317303453.57
"REG","00020","1500",2011,5,540560686.36
"REG","00020","1600",2011,5,110155.17
"REG","00020","1700",2011,5,556657.04
"REG","00020","1800",2011,5,214254.83
"REG","00020","1900",2011,5,777383265.19
"REG","00020","1100",2011,6,1094149764.76
"REG","00020","1200",2011,6,1439008628.47
"REG","00020","1300",2011,6,1238068011.65
"REG","00020","1400",2011,6,1295090381.58
"REG","00020","1500",2011,6,497867248.69
"REG","00020","1600",2011,6,2977694.09
"REG","00020","1700",2011,6,5616049.33
"REG","00020","1800",2011,6,215984.95
"REG","00020","1900",2011,6,800042543.31
"REG","00020","1100",2011,7,1094149764.76
"REG","00020","1200",2011,7,1610051240.3
"REG","00020","1300",2011,7,1463740136.14
"REG","00020","1400",2011,7,1240460868.92
"REG","00020","1500",2011,7,463723580.54
"REG","00020","1600",2011,7,242371.3
"REG","00020","1700",2011,7,1045204.35
"REG","00020","1800",2011,7,6087967.41
"REG","00020","1900",2011,7,783627596.77
"REG","00020","1100",2011,8,1094149764.76
"REG","00020","1200",2011,8,1757538902.71
"REG","00020","1300",2011,8,1658885795.37
"REG","00020","1400",2011,8,1192802872.1
"REG","00020","1500",2011,8,416394685.55
"REG","00020","1600",2011,8,136104.46
"REG","00020","1700",2011,8,1545331
"REG","00020","1800",2011,8,94320.72
"REG","00020","1900",2011,8,777911733.81
"REG","00020","1100",2011,9,1094149764.76
"REG","00020","1200",2011,9,1858805585.95
"REG","00020","1300",2011,9,1840785502.72
"REG","00020","1400",2011,9,1112169847.99
"REG","00020","1500",2011,9,373101342.88
"REG","00020","1600",2011,9,956634.01
"REG","00020","1700",2011,9,879671.13
"REG","00020","1800",2011,9,116950.51
"REG","00020","1900",2011,9,739083432.86
"REG","00020","1100",2011,10,1094149764.76
"REG","00020","1200",2011,10,2052241129.78
"REG","00020","1300",2011,10,2032923469.86
"REG","00020","1400",2011,10,1113467424.68
"REG","00020","1500",2011,10,350180738.77
"REG","00020","1600",2011,10,450435.7
"REG","00020","1700",2011,10,4266449.78
"REG","00020","1800",2011,10,1129286.07
"REG","00020","1900",2011,10,768170613.96
"REG","00020","1100",2011,11,1094149764.76
"REG","00020","1200",2011,11,2241859696.92
"REG","00020","1300",2011,11,2233623871.33
"REG","00020","1400",2011,11,1102385590.35
"REG","00020","1500",2011,11,346490638.11
"REG","00020","1600",2011,11,441718.07
"REG","00020","1700",2011,11,1584624.76
"REG","00020","1800",2011,11,1891343.17
"REG","00020","1900",2011,11,758858037.86
"REG","00020","1100",2011,12,1060996902.19
"REG","00020","1200",2011,12,2500473371.14
"REG","00020","1300",2011,12,2579033905.5
"REG","00020","1400",2011,12,982436367.83
"REG","00020","1500",2011,12,320480579.26
"REG","00020","1600",2011,12,1769700.9
"REG","00020","1700",2011,12,13732013.61
"REG","00020","1800",2011,12,389755.15
"REG","00020","1900",2011,12,674085549.76
"REG","00001","1100",2012,1,810528558.61
"REG","00001","1200",2012,1,459972309.04
"REG","00001","1300",2012,1,477392138.87
"REG","00001","1400",2012,1,793108728.78
"REG","00001","1500",2012,1,145985099.13
"REG","00001","1600",2012,1,2153376.95
"REG","00001","1700",2012,1,3043546.32
"REG","00001","1800",2012,1,164381.26
"REG","00001","1900",2012,1,648121299.93
"REG","00001","1100",2012,2,810200992.35
"REG","00001","1200",2012,2,789156154.87
"REG","00001","1300",2012,2,867357522.64
"REG","00001","1400",2012,2,731999624.58
"REG","00001","1500",2012,2,66108674.9
"REG","00001","1600",2012,2,5448497.36
"REG","00001","1700",2012,2,5768586.85
